mine_id,country_code,mineral,star_all_threats,star_mining_threats,ecological_integrity_risk,external_id,ecoregion_name,ecoregion_category,administrative_boundary_id,administrative_boundary_name
61926,KAZ,U3O8,0.061200275,0,56233.55151,732,Kazakh steppe,E,KAZ.10_1,Qostanay
61201,KAZ,Copper,0.021613651,0,49554.83236,732,Kazakh steppe,E,KAZ.5_1,East Kazakhstan
67098,MMR,Iron Ore,6.76722879,0.05867883,42811.80428,249,Mizoram-Manipur-Kachin rain forests,E,MMR.4_1,Kachin
34412,COD,Copper,0.431951524,0.014469539,51648.34807,39,Central Zambezian wet miombo woodlands,E,COD.15_1,Lualaba
40727,USA,Coal,2.857472807,0.29462327,50869.96873,329,Appalachian mixed mesophytic forests,C,USA.49_1,West Virginia
40069,ZAF,Coal,7.06699495,0.070290142,44390.67178,81,Highveld grasslands,C,ZAF.6_1,Mpumalanga
59564,RUS,Coal,0.187137351,0.003277339,37219.61045,710,East Siberian taiga,A,RUS.60_1,Sakha
65819,SLE,Gold,6.230196358,0.00409547,42641.88623,30,Western Guinean lowland forests,E,SLE.3_1,Southern
84749,CHN,Iron Ore,1.141377502,0.000192446,46423.11227,653,Central China Loess Plateau mixed forests,E,CHN.25_1,Shanxi
82604,CHN,Iron Ore,9.043692042,0.003081345,51481.89501,268,South China-Vietnam subtropical evergreen forests,C,CHN.6_1,Guangdong
83482,TJK,Gold,0.405599496,0.004399644,45560.65918,730,Gissaro-Alai open woodlands,C,TJK.4_1,Leninabad
38060,CHN,Gold,2.287207883,0.235744559,64243.02903,677,Qin Ling Mountains deciduous forests,E,CHN.12_1,Henan
58686,CHN,Gold,0.00393349,2.31646E-06,61524.18925,667,Huang He Plain mixed forests,C,CHN.12_1,Henan
40624,CHN,Coal,1.541407836,0.00028483,33556.15134,653,Central China Loess Plateau mixed forests,E,CHN.25_1,Shanxi
49829,BGR,Coal,0.666587425,0,48168.72141,646,Balkan mixed forests,C,BGR.1_1,Blagoevgrad
30265,CHN,Zinc,0.179801292,0.010550849,44990.24809,236,Jian Nan subtropical evergreen forests,C,CHN.14_1,Hunan
38569,SWE,Gold,0.08277374,0,31719.08184,717,Scandinavian and Russian taiga,A,SWE.18_1,Västerbotten
33083,AUS,Copper,0.231286227,0,41767.7599,203,Murray-Darling woodlands and mallee,E,AUS.8_1,South Australia
26500,AUS,Gold,0.031705046,0,33321.88019,216,Western Australian Mulga shrublands,A,AUS.11_1,Western Australia
26668,ZMB,Copper,0.539833886,0.022375463,43063.31204,39,Central Zambezian wet miombo woodlands,E,ZMB.7_1,North-Western
75983,ZMB,Copper,0.539833886,0.022375463,43063.31204,39,Central Zambezian wet miombo woodlands,E,ZMB.7_1,North-Western
41250,USA,Coal,7.746886881,0.40947159,67610.28348,329,Appalachian mixed mesophytic forests,C,USA.1_1,Alabama
69232,RUS,Coal,0.024310894,0.000610004,39088.71704,738,South Siberian forest steppe,A,RUS.35_1,Krasnoyarsk
38674,COD,Copper,0.469749311,0.020907239,46481.05206,39,Central Zambezian wet miombo woodlands,E,COD.15_1,Lualaba
35341,KAZ,U3O8,0.591128742,0.000358674,34764.57796,817,Central Asian northern desert,C,KAZ.12_1,South Kazakhstan
33177,LSO,Diamonds,30.380649,0.93941427,47992.13404,41,Drakensberg grasslands,C,LSO.2_1,Butha-Buthe
31402,ARM,Gold,0.420865314,0.00023673,49128.83526,650,Caucasus mixed forests,E,ARM.9_1,Syunik
69127,RUS,Coal,0.390600341,0,46733.46398,731,Kazakh forest steppe,E,RUS.11_1,Chelyabinsk
32476,PRK,Copper,0.500997427,0.000305457,56901.27653,656,Changbai Mountains mixed forests,C,PRK.13_1,Ryanggang
35734,COD,Copper,0.696423124,0.033042524,42413.90675,39,Central Zambezian wet miombo woodlands,E,COD.3_1,Haut-Katanga
50620,IND,Coal,5.063929853,0.201876426,45527.01174,318,Thar desert,E,IND.29_1,Rajasthan
69180,UKR,Coal,0.135715584,0,32207.54394,735,Pontic steppe,E,UKR.15_1,Luhans'k
34861,CHN,Gold,0.317600447,0.007475177,53283.27634,767,Tian Shan montane steppe and meadows,C,CHN.28_1,Xinjiang Uygur
31949,AUS,Iron Ore,35.30014411,0.281357849,45082.26266,179,Tasmanian temperate rain forests,D,AUS.9_1,Tasmania
35697,RUS,Copper,0.221140513,0,24327.97441,720,West Siberian taiga,E,RUS.11_1,Chelyabinsk
61341,KGZ,Gold,0.280701555,0.003505146,38083.14902,740,Tian Shan foothill arid steppe,C,KGZ.3_1,Chüy
38552,KAZ,Coal,0.239562263,0.000737524,37281.56957,732,Kazakh steppe,E,KAZ.9_1,Qaraghandy
29432,KAZ,Copper,0.277865244,0.000814102,43621.35595,732,Kazakh steppe,E,KAZ.9_1,Qaraghandy
39449,RUS,Coal,0.137510883,0.00025174,30412.75553,738,South Siberian forest steppe,A,RUS.27_1,Kemerovo
40134,RUS,Coal,0.10310214,0.000958117,36621.10133,738,South Siberian forest steppe,A,RUS.27_1,Kemerovo
49678,RUS,Coal,0.11307627,0.000376172,45304.24067,687,Western Siberian hemiboreal forests,C,RUS.27_1,Kemerovo
68219,RUS,Coal,0.11307627,0.000376172,45304.24067,687,Western Siberian hemiboreal forests,C,RUS.27_1,Kemerovo
61344,KGZ,Coal,0.614830054,0.009969743,93310.5239,740,Tian Shan foothill arid steppe,C,KGZ.5_1,Naryn
29214,RUS,Gold,1.261203554,0.002064081,27736.25449,714,Northeast Siberian taiga,A,RUS.12_1,Chukot
27995,RUS,Gold,0.567411313,0.001890969,31059.44738,714,Northeast Siberian taiga,A,RUS.40_1,Maga Buryatdan
35342,KAZ,U3O8,0.036923198,0,52540.41443,818,Central Asian riparian woodlands,E,KAZ.11_1,Qyzylorda
76473,AUS,Iron Ore,2.897939685,0,44764.18367,205,Southwest Australia savanna,E,AUS.11_1,Western Australia
32999,AUS,Iron Ore,3.25097374,0,53448.78729,205,Southwest Australia savanna,E,AUS.11_1,Western Australia
69378,KGZ,Coal,0.395804007,0.003458764,49374.03322,730,Gissaro-Alai open woodlands,C,KGZ.4_1,Jalal-Abad
69234,UKR,Coal,0.01712618,0,50135.32123,735,Pontic steppe,E,UKR.15_1,Luhans'k
36624,KAZ,U3O8,0.624306279,0,32257.92521,817,Central Asian northern desert,C,KAZ.12_1,South Kazakhstan
65849,KAZ,Phosphate,1.220419459,0.001454417,60997.99068,730,Gissaro-Alai open woodlands,C,KAZ.14_1,Zhambyl
40640,KAZ,Phosphate,1.161198566,0.001556515,61449.04055,730,Gissaro-Alai open woodlands,C,KAZ.14_1,Zhambyl
58287,CHN,Nickel,0.130896545,0.001275012,29206.51876,827,Junggar Basin semi-desert,E,CHN.28_1,Xinjiang Uygur
69235,UKR,Coal,0.013587471,0,49129.57767,735,Pontic steppe,E,UKR.6_1,Donets'k
69209,UKR,Coal,0.082410242,0,58162.04854,735,Pontic steppe,E,UKR.15_1,Luhans'k
68476,GRC,Coal,0.755411597,0,50057.43938,801,Pindus Mountains mixed forests,B,GRC.5_1,Epirus and Western Macedonia
32284,ZAF,Diamonds,1.354720497,0.00107253,42897.79228,97,Kalahari xeric savanna,C,ZAF.8_1,Northern Cape
31924,RUS,Iron Ore,0.241997472,0.002541348,37651.2549,717,Scandinavian and Russian taiga,A,RUS.26_1,Karelia
70213,IND,Coal,0.086696699,0.002686748,45777.33313,292,Chhota-Nagpur dry deciduous forests,C,IND.15_1,Jharkhand
69144,UKR,Coal,0.023721145,0,48571.92473,735,Pontic steppe,E,UKR.6_1,Donets'k
35901,AUS,Gold,0.240527173,0.000266174,21682.86952,216,Western Australian Mulga shrublands,A,AUS.11_1,Western Australia
32692,BFA,Gold,0.397126669,0.000210938,48379.47313,62,West Sudanian savanna,E,BFA.10_1,Nord
32410,IND,Iron Ore,0.873648214,0.037921262,60552.75458,315,Deccan thorn scrub forests,C,IND.16_1,Karnataka
68532,IND,Manganese,2.694358104,0.119495536,55984.01463,315,Deccan thorn scrub forests,C,IND.16_1,Karnataka
27965,GUY,Gold,1.505890843,0.019473497,25943.69879,465,Guianan lowland moist forests,D,GUY.2_1,Cuyuni-Mazaruni
32818,BWA,Diamonds,1.108250718,0.0173308,34998.01809,97,Kalahari xeric savanna,C,BWA.1_1,Central
49711,RUS,Coal,0.036264997,0.002162204,20117.36849,710,East Siberian taiga,A,RUS.60_1,Sakha
49546,CZE,Coal,0.101510427,0,45925.53571,654,Central European mixed forests,C,CZE.7_1,Moravskoslezský
64055,COD,Diamonds,0.558461454,0.014024443,60582.30719,58,Southern Congolian forest-savanna,E,COD.9_1,Kasaï
49812,ZMB,Copper,0.782388358,0.029925656,49393.00946,39,Central Zambezian wet miombo woodlands,E,ZMB.7_1,North-Western
28072,UGA,Cobalt,208.8663099,0.049090309,60271.46491,1,Albertine Rift montane forests,C,UGA.21_1,Kasese
67305,AZE,Copper,0.153997819,0.000190156,61323.57223,650,Caucasus mixed forests,E,AZE.10_1,Yukhari-Karabakh
40046,GHA,Gold,41.46141838,2.240085007,45429.15643,11,Eastern Guinean forests,C,GHA.3_1,Central
59175,IND,Iron Ore,5.411349527,0.093559745,62586.04509,228,East Deccan moist deciduous forests,E,IND.26_1,Odisha
70183,IND,Coal,0.131825849,0.001945542,50741.31239,292,Chhota-Nagpur dry deciduous forests,C,IND.15_1,Jharkhand
68530,IND,Iron Ore,3.388846961,0.066590288,50413.58672,228,East Deccan moist deciduous forests,E,IND.15_1,Jharkhand
34797,KAZ,U3O8,0.825174164,9.38817E-05,54828.21213,817,Central Asian northern desert,C,KAZ.12_1,South Kazakhstan
42033,CHN,Copper,0.513061152,0,41004.3045,684,Tarim Basin deciduous forests and steppe,E,CHN.28_1,Xinjiang Uygur
49801,CHN,Copper,0.24268127,0,25031.68149,843,Taklimakan desert,E,CHN.28_1,Xinjiang Uygur
70212,IND,Coal,0.821760594,0.018034818,52731.03243,292,Chhota-Nagpur dry deciduous forests,C,IND.15_1,Jharkhand
75902,IND,Coal,1.029135718,0.008984279,56292.98098,292,Chhota-Nagpur dry deciduous forests,C,IND.15_1,Jharkhand
68531,IND,Chromite,2.112465862,0.018996259,49275.76404,228,East Deccan moist deciduous forests,E,IND.26_1,Odisha
25514,USA,Gold,1.440687781,0,54787.05715,429,Colorado Plateau shrublands,E,USA.45_1,Utah
32478,PRK,Zinc,0.986019696,0.000192604,40377.0842,655,Central Korean deciduous forests,C,PRK.7_1,Kangwon-do
35954,SWE,Iron Ore,0.055564509,0,26972.87791,717,Scandinavian and Russian taiga,A,SWE.10_1,Norrbotten
50621,BGR,Coal,0.40504378,0,51863.28074,646,Balkan mixed forests,C,BGR.8_1,Kyustendil
70208,IND,Coal,1.000320363,0.020193817,63051.8493,292,Chhota-Nagpur dry deciduous forests,C,IND.15_1,Jharkhand
36071,IND,Zinc,0.697806553,0.036982249,43686.87545,295,Khathiar-Gir dry deciduous forests,C,IND.29_1,Rajasthan
49727,RUS,Coal,0.12417023,0.003157284,38473.23443,781,Taimyr-Central Siberian tundra,A,RUS.35_1,Krasnoyarsk
69327,RUS,Coal,0.086683884,0,47912.21994,738,South Siberian forest steppe,A,RUS.27_1,Kemerovo
34642,MWI,U3O8,0.903761965,0.027708775,30242.54454,39,Central Zambezian wet miombo woodlands,E,MWI.8_1,Karonga
39110,USA,Coal,0.403579488,0,23330.48893,429,Colorado Plateau shrublands,E,USA.3_1,Arizona
69292,RUS,Coal,0.088105801,0.000792946,16546.06223,781,Taimyr-Central Siberian tundra,A,RUS.35_1,Krasnoyarsk
28862,TUR,Gold,0.258780217,1.69686E-06,68283.94852,786,Anatolian conifer and deciduous mixed forests,C,TUR.32_1,Eskisehir
49853,UZB,Gold,0.217687023,0.001594724,29483.41958,730,Gissaro-Alai open woodlands,C,UZB.14_1,Tashkent
76215,TUR,Iron Ore,0.552978523,7.88672E-05,47906.85936,662,Eastern Anatolian deciduous forests,E,TUR.47_1,Kayseri
38442,KAZ,Coal,0.275302649,0.000879271,52813.88887,732,Kazakh steppe,E,KAZ.9_1,Qaraghandy
35770,MKD,Copper,0.290241999,0,41254.47463,785,Aegean and Western Turkey sclerophyllous and mixed forests,C,MKD.75_1,Valandovo
69217,HUN,Coal,1.235814162,0.065165231,51992.09994,674,Pannonian mixed forests,C,HUN.13_1,Nógrád
59838,COD,Copper,0.450734147,0.024568279,49618.1714,39,Central Zambezian wet miombo woodlands,E,COD.3_1,Haut-Katanga
42007,POL,Coal,0.197321041,0,53241.73107,654,Central European mixed forests,C,POL.12_1,Slaskie
57500,KAZ,Manganese,1.722457696,0,49644.56091,828,Kazakh semi-desert,C,KAZ.9_1,Qaraghandy
33000,RUS,Iron Ore,0.157601424,0,28344.87755,707,Sayan montane conifer forests,A,RUS.27_1,Kemerovo
29980,KAZ,Zinc,0.124150416,0,31748.80706,690,Altai montane forest and forest steppe,E,KAZ.5_1,East Kazakhstan
50166,IDN,Coal,3.589188837,0.006989525,35521.7334,219,Borneo lowland rain forests,E,IDN.13_1,Kalimantan Selatan
70201,IND,Coal,1.000320363,0.020193817,63051.8493,292,Chhota-Nagpur dry deciduous forests,C,IND.15_1,Jharkhand
65741,CAN,Graphite,0.776909553,0.110624142,36633.0128,333,Eastern Canadian Forest-Boreal transition,A,CAN.9_1,Ontario
77432,TUR,Gold,0.551921043,0.000172019,47365.6689,662,Eastern Anatolian deciduous forests,E,TUR.29_1,Elazig
70214,IND,Coal,1.987581034,0.027082293,65958.24466,292,Chhota-Nagpur dry deciduous forests,C,IND.15_1,Jharkhand
39648,RUS,Gold,0.247263989,0.001829824,21069.36209,710,East Siberian taiga,A,RUS.9_1,Buryat
68230,RUS,Coal,0.156719095,0.001656804,34422.2657,707,Sayan montane conifer forests,A,RUS.27_1,Kemerovo
27828,SWE,Zinc,0.156199367,0,29875.9219,717,Scandinavian and Russian taiga,A,SWE.18_1,Västerbotten
58688,CHN,Gold,1.132233034,0.012233216,30178.426,768,Tibetan Plateau alpine shrublands and meadows,D,CHN.21_1,Qinghai
32197,USA,Iron Ore,0.655055123,0,42792.21113,344,Western Great Lakes forests,E,USA.24_1,Minnesota
64373,TUN,Phosphate,0.422383777,0.000532744,51229.30672,797,Mediterranean dry woodlands and steppe,E,TUN.6_1,Gafsa
64368,TUN,Phosphate,0.708076696,0.000636456,62496.55431,797,Mediterranean dry woodlands and steppe,E,TUN.6_1,Gafsa
64342,MLI,Gold,0.295357546,0.000212748,66252.9427,62,West Sudanian savanna,E,MLI.8_1,Sikasso
35549,RUS,Gold,0.138509551,0,35130.10601,771,Cherskii-Kolyma mountain tundra,A,RUS.12_1,Chukot
42073,IDN,Coal,20.23035964,0.045092901,39800.58595,219,Borneo lowland rain forests,E,IDN.13_1,Kalimantan Selatan
26562,IDN,Gold,20.69185253,0.035687648,31805.42343,219,Borneo lowland rain forests,E,IDN.15_1,Kalimantan Timur
39661,GBR,Coal,0.004528968,0,48061.619,651,Celtic broadleaf forests,C,GBR.1_1,England
60018,PHL,Gold,43.52638928,2.3441321,52639.01586,303,Luzon tropical pine forests,C,PHL.13_1,Benguet
31371,USA,Diamonds,0.359690816,0,31472.29781,353,Colorado Rockies forests,E,USA.6_1,Colorado
82804,AUS,Lithium,15.05242791,0,37870.67908,206,Southwest Australia woodlands,E,AUS.11_1,Western Australia
27843,CAN,Gold,0.129222466,0.00166231,24183.02121,380,Northern Cordillera forests,A,CAN.2_1,British Columbia
57518,FIN,Chromite,0.089616301,0,29095.66236,717,Scandinavian and Russian taiga,A,FIN.2_1,Lapland
39768,USA,Coal,0.233929313,0,33178.87179,438,Wyoming Basin shrub steppe,A,USA.51_1,Wyoming
25113,USA,Gold,0.19849785,0,34415.90919,430,Great Basin shrub steppe,E,USA.29_1,Nevada
41494,ZAF,Coal,4.537347659,0.052883985,41911.93633,81,Highveld grasslands,C,ZAF.6_1,Mpumalanga
25539,USA,Gold,0.231760156,0,35420.22702,367,South Central Rockies forests,E,USA.27_1,Montana
33133,CHN,Iron Ore,0.449970127,0.014116271,31289.5711,835,Qaidam Basin semi-desert,E,CHN.21_1,Qinghai
61178,KAZ,Coal,2.332857842,0.000808754,41552.35907,724,Altai steppe and semi-desert,C,KAZ.5_1,East Kazakhstan
32109,MLI,Gold,0.887409347,0.002996212,44067.71961,62,West Sudanian savanna,E,MLI.3_1,Kayes
69632,ZAF,Iron Ore,7.584354326,0.129509551,41919.62169,38,Central bushveld,C,ZAF.5_1,Limpopo
60124,PHL,Copper,32.34645483,1.670219159,71096.20162,303,Luzon tropical pine forests,C,PHL.13_1,Benguet
26308,CAN,Silver,0.076972532,0.002291386,29242.24911,383,Watson Highlands taiga,A,CAN.13_1,Yukon
28913,CHN,Lead,2.431395201,0.340162661,48993.72462,643,Yunnan Plateau subtropical evergreen forests,C,CHN.7_1,Guangxi
24450,USA,Gold,0.930436543,0,13921.86677,360,Northern Pacific Alaskan coastal forests,A,USA.2_1,Alaska
53089,KAZ,Gold,1.130393077,0.001082158,47323.30676,721,Alai-Western Tian Shan steppe,C,KAZ.12_1,South Kazakhstan
32017,ETH,Tantalum,21.84111997,2.966828223,38026.58178,55,Somali Acacia-Commiphora bushlands and thickets,E,ETH.8_1,Oromia
60225,ETH,Tantalum,21.84111997,2.966828223,38026.58178,55,Somali Acacia-Commiphora bushlands and thickets,E,ETH.8_1,Oromia
31935,KAZ,Iron Ore,0.144397923,0.000533687,41633.32546,732,Kazakh steppe,E,KAZ.9_1,Qaraghandy
40232,USA,Coal,2.135066941,0.219462243,41480.95611,329,Appalachian mixed mesophytic forests,C,USA.18_1,Kentucky
67089,USA,Coal,2.730138395,0.282479348,50976.6853,329,Appalachian mixed mesophytic forests,C,USA.18_1,Kentucky
52959,IND,Ilmenite,11.10710994,0.018582662,38627.05617,242,Malabar Coast moist forests,C,IND.17_1,Kerala
27217,FIN,Copper,0.035394245,0,29008.16966,717,Scandinavian and Russian taiga,A,FIN.1_1,Eastern Finland
53176,IRN,Copper,0.717684918,0.002554424,52197.45504,757,Kuh Rud and Eastern Iran montane woodlands,E,IRN.13_1,Kerman
27152,TUR,Gold,0.323017215,0.000331054,60977.67066,791,Eastern Mediterranean conifer-broadleaf forests,E,TUR.37_1,Hatay
70176,IND,Coal,0.183709844,0.007559591,41536.94916,292,Chhota-Nagpur dry deciduous forests,C,IND.15_1,Jharkhand
38591,AUS,Coal,0.877286918,0,30030.2428,182,Brigalow tropical savanna,E,AUS.7_1,Queensland
39061,AUS,Coal,9.691214499,0,36982.90919,182,Brigalow tropical savanna,E,AUS.7_1,Queensland
25440,USA,Gold,0.150707425,0.001224037,36417.2005,361,Northern Rockies conifer forests,A,USA.48_1,Washington
26463,USA,Gold,0.143082258,0.000362607,23862.62889,361,Northern Rockies conifer forests,A,USA.48_1,Washington
29179,FIN,Nickel,0.13242736,0,31404.0601,717,Scandinavian and Russian taiga,A,FIN.2_1,Lapland
53289,AUS,Heavy Mineral Sands,10.95983709,0,41335.30913,206,Southwest Australia woodlands,E,AUS.11_1,Western Australia
28257,POL,Copper,0.157239575,0,42637.93095,654,Central European mixed forests,C,POL.1_1,Dolnoslaskie
59511,IND,Coal,1.380438272,0.022499949,44498.99607,292,Chhota-Nagpur dry deciduous forests,C,IND.34_1,Uttar Pradesh
69510,IND,Coal,1.845915495,0.020311443,59962.79394,228,East Deccan moist deciduous forests,E,IND.32_1,Telangana
49679,RUS,Coal,0.501590483,0,16692.73016,713,Kamchatka-Kurile meadows and sparse forests,A,RUS.24_1,Kamchatka
28549,RUS,Gold,0.684247729,0.001666079,21934.73538,714,Northeast Siberian taiga,A,RUS.28_1,Khabarovsk
79851,RUS,Gold,0.769285688,0.002171049,27481.46766,714,Northeast Siberian taiga,A,RUS.28_1,Khabarovsk
69370,RUS,Coal,0.235778323,0,37235.47576,738,South Siberian forest steppe,A,RUS.29_1,Khakass
59180,IND,Iron Ore,2.945659922,0.038556523,46518.95853,228,East Deccan moist deciduous forests,E,IND.26_1,Odisha
68324,IND,Iron Ore,3.709189381,0.032113624,43069.4737,228,East Deccan moist deciduous forests,E,IND.26_1,Odisha
68322,IND,Iron Ore,2.288178622,0.033031036,50917.55671,228,East Deccan moist deciduous forests,E,IND.26_1,Odisha
29891,UZB,Zinc,0.730507784,0.006377659,54868.45739,730,Gissaro-Alai open woodlands,C,UZB.12_1,Surkhandarya
31866,RUS,Gold,0.774845308,0.000759123,34750.42027,720,West Siberian taiga,E,RUS.30_1,Khanty-Mansiy
39698,ZAF,Coal,3.737040021,0.044984419,34433.30056,81,Highveld grasslands,C,ZAF.6_1,Mpumalanga
37978,MNG,Gold,0.107318197,3.67959E-05,26411.6897,718,Trans-Baikal conifer forests,A,MNG.5_1,Darhan-Uul
69018,RUS,Coal,0.71363073,0.001315268,32728.51614,726,Daurian forest steppe,E,RUS.83_1,Zabaykal'ye
69335,RUS,Coal,0.063212481,0.000964055,33960.70616,738,South Siberian forest steppe,A,RUS.18_1,Irkutsk
34635,KAZ,U3O8,0.320903415,0,48772.17145,819,Central Asian southern desert,E,KAZ.11_1,Qyzylorda
59468,KAZ,U3O8,0.368384546,0,53619.45961,819,Central Asian southern desert,E,KAZ.11_1,Qyzylorda
69354,UKR,Coal,0.068259978,0,47755.71275,735,Pontic steppe,E,UKR.15_1,Luhans'k
68478,VNM,Coal,6.870273506,0.015231307,50694.99397,268,South China-Vietnam subtropical evergreen forests,C,VNM.49_1,Qu<U+1EA3>ng Ninh
83021,MAR,Potash,0.289039694,7.52042E-05,52005.08561,798,Mediterranean woodlands and forests,E,MAR.11_1,Rabat - Salé - Zemmour - Zaer
59181,MAR,Iron Ore,1.468865762,0.00017216,36902.31408,798,Mediterranean woodlands and forests,E,MAR.9_1,Meknès - Tafilalet
27249,IND,Copper,0.352575087,0.005031746,36143.99468,314,Aravalli west thorn scrub forests,C,IND.29_1,Rajasthan
34833,RUS,U3O8,0.328524324,0.002790817,28339.36254,710,East Siberian taiga,A,RUS.9_1,Buryat
36026,BWA,Copper,1.265957961,0.015277039,35249.18674,97,Kalahari xeric savanna,C,BWA.12_1,North-West
41383,UKR,Coal,0.013503865,0,49108.94843,735,Pontic steppe,E,UKR.6_1,Donets'k
42049,IRN,Coal,0.555948683,0.00302527,65976.41846,757,Kuh Rud and Eastern Iran montane woodlands,E,IRN.13_1,Kerman
68538,IND,Iron Ore,1.647028828,0.020448543,42782.63315,228,East Deccan moist deciduous forests,E,IND.26_1,Odisha
70226,IND,Coal,1.56128258,0.004652424,48486.27194,292,Chhota-Nagpur dry deciduous forests,C,IND.36_1,West Bengal
70225,IND,Coal,1.56128258,0.004652424,48486.27194,292,Chhota-Nagpur dry deciduous forests,C,IND.36_1,West Bengal
37874,MAR,Phosphate,1.675678694,0.000244546,37794.4537,796,Mediterranean Acacia-Argania dry woodlands and succulent thickets,E,MAR.1_1,Chaouia - Ouardigha
69054,UKR,Coal,0.05625065,0,53299.31545,735,Pontic steppe,E,UKR.15_1,Luhans'k
70234,IND,Coal,0.066716087,0.001929699,53512.96545,292,Chhota-Nagpur dry deciduous forests,C,IND.15_1,Jharkhand
32987,ZAF,Iron Ore,1.793672852,0.000514725,36326.48695,97,Kalahari xeric savanna,C,ZAF.8_1,Northern Cape
39511,MNG,Gold,1.47189917,0.209841991,39498.66584,808,Alashan Plateau semi-desert,A,MNG.3_1,Bayanhongor
40562,MNG,Coal,2.548441552,0.006426856,44828.78327,690,Altai montane forest and forest steppe,E,MNG.13_1,Hovd
60202,NAM,Copper,2.029715037,0.01991408,58833.73625,34,Angolan mopane woodlands,D,NAM.12_1,Otjozondjupa
38168,ZAF,Coal,4.66014725,0.045631124,35584.02329,81,Highveld grasslands,C,ZAF.6_1,Mpumalanga
38348,ZAF,Coal,3.170845781,0.091664602,37667.83003,81,Highveld grasslands,C,ZAF.6_1,Mpumalanga
33224,COD,Gold,0.601891967,0.009588478,37572.61908,52,Northern Congolian Forest-Savanna,E,COD.5_1,Haut-Uélé
27145,CAN,Zinc,0.204511809,0,31256.85454,370,Central Canadian Shield forests,A,CAN.9_1,Ontario
39114,IDN,Coal,18.82467485,0.045931583,38776.45008,219,Borneo lowland rain forests,E,IDN.15_1,Kalimantan Timur
25623,AUS,Gold,0.659935988,0.043740811,26232.53605,185,Einasleigh upland savanna,A,AUS.7_1,Queensland
55724,ZAF,Coal,6.825469859,0.193592959,44828.87551,81,Highveld grasslands,C,ZAF.6_1,Mpumalanga
58176,BFA,Manganese,0.010807667,6.42303E-06,51271.70382,62,West Sudanian savanna,E,BFA.9_1,Haut-Bassins
69212,UKR,Coal,0.044137203,0,57743.49501,735,Pontic steppe,E,UKR.15_1,Luhans'k
66503,USA,Gold,0.412887105,0,44888.86475,430,Great Basin shrub steppe,E,USA.45_1,Utah
26669,UGA,Copper,208.8663099,0.049090309,60271.46491,1,Albertine Rift montane forests,C,UGA.21_1,Kasese
30833,KEN,Gold,0.234011257,0.006680482,52557.54357,8,East African montane forests,E,KEN.33_1,Narok
40679,IDN,Coal,79.63717802,0.104341573,69744.17981,278,Sumatran lowland rain forests,E,IDN.8_1,Jambi
31645,ZAF,Diamonds,1.763968376,0.000653214,34579.37428,97,Kalahari xeric savanna,C,ZAF.8_1,Northern Cape
50282,ZAF,Diamonds,1.560347619,0.00052977,30573.17328,97,Kalahari xeric savanna,C,ZAF.8_1,Northern Cape
33757,ZAF,Diamonds,1.763968376,0.000653214,34579.37428,97,Kalahari xeric savanna,C,ZAF.8_1,Northern Cape
68870,USA,Coal,0.221991785,0.021735179,30959.14008,329,Appalachian mixed mesophytic forests,C,USA.36_1,Ohio
31922,RUS,Iron Ore,1.005054176,0,43081.78271,669,Manchurian mixed forests,C,RUS.82_1,Yevrey
58547,GIN,Bauxite,3.136229243,0.005023454,41528.48373,44,Guinean forest-savanna,E,GIN.5_1,Kindia
41146,USA,Coal,0.950832243,0,59796.74529,429,Colorado Plateau shrublands,E,USA.45_1,Utah
68507,USA,Coal,0.829057589,0,32393.98367,429,Colorado Plateau shrublands,E,USA.6_1,Colorado
41130,USA,Coal,0.817846646,0,31543.6751,429,Colorado Plateau shrublands,E,USA.6_1,Colorado
24533,USA,Gold,0.446477482,0,31412.1709,435,Sonoran desert,E,USA.3_1,Arizona
27502,AUS,Gold,0.026385754,0,31082.53131,216,Western Australian Mulga shrublands,A,AUS.11_1,Western Australia
28384,AUS,Zinc,0.544080715,0.081439061,40518.85348,185,Einasleigh upland savanna,A,AUS.7_1,Queensland
37603,USA,Lithium,0.426574791,0.05054751,42933.32618,330,Appalachian Piedmont forests,C,USA.34_1,North Carolina
56022,USA,Phosphate,2.681134526,0,39288.24911,399,Southeast US conifer savannas,C,USA.10_1,Florida
51457,USA,Coal,4.012408718,0.338528729,52828.78224,329,Appalachian mixed mesophytic forests,C,USA.49_1,West Virginia
51459,USA,Coal,3.396420553,0.295186957,46976.70102,329,Appalachian mixed mesophytic forests,C,USA.49_1,West Virginia
34837,USA,U3O8,1.177437126,0.00043125,62967.01871,384,Western Gulf coastal grasslands,C,USA.44_1,Texas
54180,USA,Coal,2.894869003,0.189828872,53392.47553,329,Appalachian mixed mesophytic forests,C,USA.49_1,West Virginia
28846,GIN,Gold,0.581663352,0.003119985,39039.94792,62,West Sudanian savanna,E,GIN.4_1,Kankan
33340,COD,Copper,0.603779227,0.032499687,52451.58353,39,Central Zambezian wet miombo woodlands,E,COD.3_1,Haut-Katanga
35151,COD,Copper,0.480389063,0.026053187,42227.38393,39,Central Zambezian wet miombo woodlands,E,COD.3_1,Haut-Katanga
80064,COD,Copper,0.480389063,0.026053187,42227.38393,39,Central Zambezian wet miombo woodlands,E,COD.3_1,Haut-Katanga
78525,COD,Cobalt,0.432303099,0.021688462,48451.18441,39,Central Zambezian wet miombo woodlands,E,COD.3_1,Haut-Katanga
